;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;Unnamed: 0.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1;Unnamed: 0.1.1.1.1.1.1.1.1;cluster;tyrep;avecqui;aliment_1;aliment_2;score_substitution;score_sainlim_1;score_sainlim_2;score_sainlim;score_sainlim_nor;malus;Valeur_malus;Compteur_malus
1351;1351;1351;1351;1351;1351;1351;1351;1351;1351;cluster_2;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;légumes fruits;0.9120734908136484;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
1352;1352;1352;1352;1352;1352;1352;1352;1352;1352;cluster_2;diner;accompagne;mélanges de légumes, légumes préparés et autres légumes;haricots verts et petits pois (légumes potagers);0.5562913907284769;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
1353;1353;1353;1353;1353;1353;1353;1353;1353;1353;cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;légumes feuilles;0.9183400625612465;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
1354;1354;1354;1354;1354;1354;1354;1354;1354;1354;cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;légumes fruits;0.5988968695659109;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
1355;1355;1355;1355;1355;1355;1355;1355;1355;1355;cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;haricots verts et petits pois (légumes potagers);0.144206008583691;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
1356;1356;1356;1356;1356;1356;1356;1356;1356;1356;cluster_2;diner;accompagne;légumes racines, tubercules ou bulbes;mélanges de légumes, légumes préparés et autres légumes;0.12407407407407407;95.49889462155218;101.3054058632769;5.8065112417247216;0.07798077581815305;False;1.0;0
1357;1357;1357;1357;1357;1357;1357;1357;1357;1357;cluster_2;diner;accompagne;sel et épices;sauces;0.9883606557377048;61.85329756979452;87.84995811402662;25.9966605442321;0.3491321507057364;False;1.0;0
1358;1358;1358;1358;1358;1358;1358;1358;1358;1358;cluster_2;diner;accompagne;condiments d'accompagnement;sauces;0.9869879518072292;34.392555166733345;87.84995811402662;53.45740294729328;0.7179267517986114;False;1.0;0
1359;1359;1359;1359;1359;1359;1359;1359;1359;1359;cluster_2;diner;accompagne;condiments d'accompagnement;sel et épices;0.4671052631578948;34.392555166733345;61.85329756979452;27.46074240306117;0.36879460109287504;False;1.0;0
1360;1360;1360;1360;1360;1360;1360;1360;1360;1360;cluster_2;diner;accompagne;condiments d'accompagnement;condiments d'assaisonnement;0.8464454976303317;34.392555166733345;34.392555166733345;0.0;0.0;False;1.0;0
1361;1361;1361;1361;1361;1361;1361;1361;1361;1361;cluster_2;diner;accompagne;condiments d'assaisonnement;sauces;0.5744581107967172;34.392555166733345;87.84995811402662;53.45740294729328;0.7179267517986114;False;1.0;0
1362;1362;1362;1362;1362;1362;1362;1362;1362;1362;cluster_2;diner;accompagne;condiments d'assaisonnement;sel et épices;0.1412935323383085;34.392555166733345;61.85329756979452;27.46074240306117;0.36879460109287504;False;1.0;0
1363;1363;1363;1363;1363;1363;1363;1363;1363;1363;cluster_2;diner;accompagne;condiments d'assaisonnement;condiments d'accompagnement;0.15355450236966822;34.392555166733345;34.392555166733345;0.0;0.0;False;1.0;0
1364;1364;1364;1364;1364;1364;1364;1364;1364;1364;cluster_2;diner;accompagne;porc;oeufs et dérivés;0.7427385892116183;90.63694508853706;91.23608866706782;0.5991435785307573;0.008046429109541363;False;1.0;0
1365;1365;1365;1365;1365;1365;1365;1365;1365;1365;cluster_2;diner;accompagne;porc;boeuf en pièces ou haché;0.7416666666666666;90.63694508853706;95.10780542198843;4.47086033345137;0.06004313827412595;False;1.0;0
1366;1366;1366;1366;1366;1366;1366;1366;1366;1366;cluster_2;diner;accompagne;porc;volailles et lapins;0.8637362637362637;90.63694508853706;97.01598858648322;6.379043497946127;0.08566981794042429;False;1.0;0
1367;1367;1367;1367;1367;1367;1367;1367;1367;1367;cluster_2;diner;accompagne;porc;poissons de mer;0.8611940298507463;90.63694508853706;97.3557439136994;6.718798825162338;0.09023269277209356;False;1.0;0
1368;1368;1368;1368;1368;1368;1368;1368;1368;1368;cluster_2;diner;accompagne;oeufs et dérivés;boeuf en pièces ou haché;0.4911016911654086;91.23608866706782;95.10780542198843;3.871716754920613;0.051996709164584584;False;1.0;0
1369;1369;1369;1369;1369;1369;1369;1369;1369;1369;cluster_2;diner;accompagne;oeufs et dérivés;volailles et lapins;0.6909990475537985;91.23608866706782;97.01598858648322;5.779899919415373;0.07762338883088292;False;1.0;0
1370;1370;1370;1370;1370;1370;1370;1370;1370;1370;cluster_2;diner;accompagne;oeufs et dérivés;poissons de mer;0.6918237224189466;91.23608866706782;97.3557439136994;6.119655246631581;0.08218626366255223;False;1.0;0
1371;1371;1371;1371;1371;1371;1371;1371;1371;1371;cluster_2;diner;accompagne;boeuf en pièces ou haché;volailles et lapins;0.6968919876613509;95.10780542198843;97.01598858648322;1.9081831644947584;0.025626679666298332;False;1.0;0
1372;1372;1372;1372;1372;1372;1372;1372;1372;1372;cluster_2;diner;accompagne;boeuf en pièces ou haché;poissons de mer;0.6977142273516495;95.10780542198843;97.3557439136994;2.2479384917109684;0.030189554497967626;False;1.0;0
1373;1373;1373;1373;1373;1373;1373;1373;1373;1373;cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;porc;0.29245283018867924;82.96604947475471;90.63694508853706;7.670895613782347;0.1030192427570562;False;1.0;0
1374;1374;1374;1374;1374;1374;1374;1374;1374;1374;cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;oeufs et dérivés;0.5447045116556629;82.96604947475471;91.23608866706782;8.270039192313106;0.11106567186659756;False;1.0;0
1375;1375;1375;1375;1375;1375;1375;1375;1375;1375;cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;boeuf en pièces ou haché;0.5358632676709154;82.96604947475471;95.10780542198843;12.14175594723372;0.16306238103118215;False;1.0;0
1376;1376;1376;1376;1376;1376;1376;1376;1376;1376;cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;volailles et lapins;0.7204510261499205;82.96604947475471;97.01598858648322;14.049939111728476;0.1886890606974805;False;1.0;0
1377;1377;1377;1377;1377;1377;1377;1377;1377;1377;cluster_2;diner;accompagne;pâtés, terrines, rillettes et foie gras;poissons de mer;0.7212583562037066;82.96604947475471;97.3557439136994;14.389694438944687;0.1932519355291498;False;1.0;0
1378;1378;1378;1378;1378;1378;1378;1378;1378;1378;cluster_2;diner;accompagne;volailles et lapins;poissons de mer;0.4881621122444277;97.01598858648322;97.3557439136994;0.33975532721620993;0.004562874831669285;False;1.0;0
1379;1379;1379;1379;1379;1379;1379;1379;1379;1379;cluster_2;diner;accompagne;jambons et charcuteries en pièces;porc;0.03735689897569793;80.85695336628052;90.63694508853706;9.779991722256538;0.13134416007264074;False;1.0;0
1380;1380;1380;1380;1380;1380;1380;1380;1380;1380;cluster_2;diner;accompagne;jambons et charcuteries en pièces;oeufs et dérivés;0.09810390176473573;80.85695336628052;91.23608866706782;10.379135300787297;0.1393905891821821;False;1.0;0
1381;1381;1381;1381;1381;1381;1381;1381;1381;1381;cluster_2;diner;accompagne;jambons et charcuteries en pièces;boeuf en pièces ou haché;0.09582374812378833;80.85695336628052;95.10780542198843;14.25085205570791;0.1913872983467667;False;1.0;0
1382;1382;1382;1382;1382;1382;1382;1382;1382;1382;cluster_2;diner;accompagne;jambons et charcuteries en pièces;pâtés, terrines, rillettes et foie gras;0.08689855101285372;80.85695336628052;82.96604947475471;2.1090961084741906;0.028324917315584543;False;1.0;0
1383;1383;1383;1383;1383;1383;1383;1383;1383;1383;cluster_2;diner;accompagne;jambons et charcuteries en pièces;volailles et lapins;0.1970286846112059;80.85695336628052;97.01598858648322;16.159035220202668;0.21701397801306505;False;1.0;0
1384;1384;1384;1384;1384;1384;1384;1384;1384;1384;cluster_2;diner;accompagne;jambons et charcuteries en pièces;poissons de mer;0.19448645312367893;80.85695336628052;97.3557439136994;16.498790547418878;0.2215768528447344;False;1.0;0
1385;1385;1385;1385;1385;1385;1385;1385;1385;1385;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;porc;0.17286245353159851;73.79780939412086;90.63694508853706;16.8391356944162;0.2261476488879899;False;1.0;0
1386;1386;1386;1386;1386;1386;1386;1386;1386;1386;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;oeufs et dérivés;0.37110325050114745;73.79780939412086;91.23608866706782;17.438279272946957;0.2341940779975313;False;1.0;0
1387;1387;1387;1387;1387;1387;1387;1387;1387;1387;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;boeuf en pièces ou haché;0.3640308475702004;73.79780939412086;95.10780542198843;21.30999602786757;0.2861907871621159;False;1.0;0
1388;1388;1388;1388;1388;1388;1388;1388;1388;1388;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;pâtés, terrines, rillettes et foie gras;0.3357546070123508;73.79780939412086;82.96604947475471;9.16824008063385;0.12312840613093373;False;1.0;0
1389;1389;1389;1389;1389;1389;1389;1389;1389;1389;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;volailles et lapins;0.5636247382281706;73.79780939412086;97.01598858648322;23.218179192362328;0.3118174668284142;False;1.0;0
1390;1390;1390;1390;1390;1390;1390;1390;1390;1390;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;jambons et charcuteries en pièces;0.8523707780182205;73.79780939412086;80.85695336628052;7.05914397215966;0.09480348881534917;False;1.0;0
1391;1391;1391;1391;1391;1391;1391;1391;1391;1391;cluster_2;diner;accompagne;saucisses, saucissons, andouilles et boudins;poissons de mer;0.5581471061439562;73.79780939412086;97.3557439136994;23.557934519578534;0.3163803416600835;False;1.0;0
1392;1392;1392;1392;1392;1392;1392;1392;1392;1392;cluster_2;diner;accompagne;pizzas;plats à base de pâtes ou de pommes de terre;0.4879227053140097;87.92616619258379;91.58270843959043;3.656542247006641;0.049106940357655234;False;1.0;0
1393;1393;1393;1393;1393;1393;1393;1393;1393;1393;cluster_2;diner;accompagne;pizzas;potages et soupes;0.9725921137685845;87.92616619258379;95.79947276155634;7.873306568972553;0.10573759852401016;False;1.0;0
1394;1394;1394;1394;1394;1394;1394;1394;1394;1394;cluster_2;diner;accompagne;pizzas;plats garnis à base de viande;0.4361702127659575;87.92616619258379;92.7115646794268;4.785398486843008;0.06426734937177013;False;1.0;0
1395;1395;1395;1395;1395;1395;1395;1395;1395;1395;cluster_2;diner;accompagne;pizzas;quiches et tartes salées;0.39428571428571424;87.92616619258379;87.92616619258379;0.0;0.0;False;1.0;0
1396;1396;1396;1396;1396;1396;1396;1396;1396;1396;cluster_2;diner;accompagne;plats à base de pâtes ou de pommes de terre;potages et soupes;0.97359477124183;91.58270843959043;95.79947276155634;4.216764321965911;0.05663065816635495;False;1.0;0
1397;1397;1397;1397;1397;1397;1397;1397;1397;1397;cluster_2;diner;accompagne;plats à base de pâtes ou de pommes de terre;plats garnis à base de viande;0.44808743169398907;91.58270843959043;92.7115646794268;1.1288562398363666;0.015160409014114891;False;1.0;0
1398;1398;1398;1398;1398;1398;1398;1398;1398;1398;cluster_2;diner;accompagne;plats garnis à base de viande;potages et soupes;0.9776170328920432;92.7115646794268;95.79947276155634;3.0879080821295446;0.041470249152240055;False;1.0;0
1399;1399;1399;1399;1399;1399;1399;1399;1399;1399;cluster_2;diner;accompagne;quiches et tartes salées;pizzas;0.6057142857142858;87.92616619258379;87.92616619258379;0.0;0.0;False;1.0;0
1400;1400;1400;1400;1400;1400;1400;1400;1400;1400;cluster_2;diner;accompagne;quiches et tartes salées;plats à base de pâtes ou de pommes de terre;0.5941176470588236;87.92616619258379;91.58270843959043;3.656542247006641;0.049106940357655234;False;1.0;0
1401;1401;1401;1401;1401;1401;1401;1401;1401;1401;cluster_2;diner;accompagne;quiches et tartes salées;potages et soupes;0.9805797917253026;87.92616619258379;95.79947276155634;7.873306568972553;0.10573759852401016;False;1.0;0
1402;1402;1402;1402;1402;1402;1402;1402;1402;1402;cluster_2;diner;accompagne;quiches et tartes salées;plats garnis à base de viande;0.5430463576158941;87.92616619258379;92.7115646794268;4.785398486843008;0.06426734937177013;False;1.0;0
1403;1403;1403;1403;1403;1403;1403;1403;1403;1403;cluster_3;diner;seul;fromages affinés;yaourts et assimilés;0.33618233618233617;72.6654762020389;91.67958328622757;19.014107084188662;0.25535726362841793;False;1.0;0
1404;1404;1404;1404;1404;1404;1404;1404;1404;1404;cluster_3;diner;seul;légumes fruits;légumes feuilles;0.8243902439024391;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
1405;1405;1405;1405;1405;1405;1405;1405;1405;1405;cluster_3;diner;seul;légumes feuilles;légumes fruits;0.17560975609756094;101.3054058632769;101.3054058632769;0.0;0.0;False;1.0;0
1406;1406;1406;1406;1406;1406;1406;1406;1406;1406;cluster_3;diner;seul;eau minérale plate;eau du robinet;0.8103448275862069;99.83238516227932;99.83238516227932;0.0;0.0;True;0.2;1
1407;1407;1407;1407;1407;1407;1407;1407;1407;1407;cluster_3;diner;seul;eau du robinet;eau minérale plate;0.18965517241379312;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
1408;1408;1408;1408;1408;1408;1408;1408;1408;1408;cluster_3;diner;seul;beurre;huile;0.7548209366391184;47.14204550098295;76.0197170746347;28.877671573651746;0.3878237963190957;False;1.0;0
1409;1409;1409;1409;1409;1409;1409;1409;1409;1409;cluster_3;diner;accompagne;margarine;huile;0.804890279306606;69.92222764099368;76.0197170746347;6.097489433641018;0.08188857935235515;False;1.0;0
1410;1410;1410;1410;1410;1410;1410;1410;1410;1410;cluster_3;diner;accompagne;beurre;margarine;0.0696348659276869;47.14204550098295;69.92222764099368;22.78018214001073;0.3059352169667405;False;1.0;0
1411;1411;1411;1411;1411;1411;1411;1411;1411;1411;cluster_3;diner;accompagne;beurre;huile;0.589080910089216;47.14204550098295;76.0197170746347;28.877671573651746;0.3878237963190957;False;1.0;0
1412;1412;1412;1412;1412;1412;1412;1412;1412;1412;cluster_3;diner;accompagne;pain;pâtes alimentaires;0.17227580830005065;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471;False;1.0;0
1413;1413;1413;1413;1413;1413;1413;1413;1413;1413;cluster_3;diner;accompagne;pain;riz;0.0019491681502854688;92.77109206705057;99.188720942299;6.417628875248425;0.08618801510426471;False;1.0;0
1414;1414;1414;1414;1414;1414;1414;1414;1414;1414;cluster_3;diner;accompagne;pain;pommes de terre et apparentés;0.16038688814135652;92.77109206705057;95.49889462155218;2.727802554501608;0.036634073477758655;False;1.0;0
1415;1415;1415;1415;1415;1415;1415;1415;1415;1415;cluster_3;diner;accompagne;pâtes alimentaires;riz;0.063963737093931;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
1416;1416;1416;1416;1416;1416;1416;1416;1416;1416;cluster_3;diner;accompagne;riz;pâtes alimentaires;0.9360362629060688;99.188720942299;99.188720942299;0.0;0.0;False;1.0;0
1417;1417;1417;1417;1417;1417;1417;1417;1417;1417;cluster_3;diner;accompagne;pommes de terre et apparentés;pâtes alimentaires;0.5195860745945156;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606;False;1.0;0
1418;1418;1418;1418;1418;1418;1418;1418;1418;1418;cluster_3;diner;accompagne;pommes de terre et apparentés;riz;0.06150121065375304;95.49889462155218;99.188720942299;3.6898263207468176;0.04955394162650606;False;1.0;0
1419;1419;1419;1419;1419;1419;1419;1419;1419;1419;cluster_3;diner;accompagne;crème dessert et lait gélifié;fruits;0.996177313827832;87.69440351491579;95.09128212732844;7.3968786124126495;0.0993392260543199;True;0.2;3
1420;1420;1420;1420;1420;1420;1420;1420;1420;1420;cluster_3;diner;accompagne;crème dessert et lait gélifié;compotes;0.4554973821989529;87.69440351491579;91.05572629620077;3.361322781284984;0.04514217700575352;False;1.0;0
1421;1421;1421;1421;1421;1421;1421;1421;1421;1421;cluster_3;diner;accompagne;compotes;fruits;0.9967400468384074;91.05572629620077;95.09128212732844;4.035555831127667;0.0541970490485664;True;0.2;3
1422;1422;1422;1422;1422;1422;1422;1422;1422;1422;cluster_3;diner;accompagne;gâteaux;fruits;0.9963405843975826;70.71256800534765;95.09128212732844;24.378714121980792;0.3274033169901083;True;0.2;3
1423;1423;1423;1423;1423;1423;1423;1423;1423;1423;cluster_3;diner;accompagne;gâteaux;crème dessert et lait gélifié;0.5123152709359605;70.71256800534765;87.69440351491579;16.981835509568146;0.2280640909357884;False;1.0;0
1424;1424;1424;1424;1424;1424;1424;1424;1424;1424;cluster_3;diner;accompagne;gâteaux;compotes;0.4677419354838711;70.71256800534765;91.05572629620077;20.343158290853125;0.27320626794154185;False;1.0;0
1425;1425;1425;1425;1425;1425;1425;1425;1425;1425;cluster_3;diner;accompagne;fromages affinés;yaourts et assimilés;0.3803249164408461;72.6654762020389;91.67958328622757;19.014107084188662;0.25535726362841793;False;1.0;0
1426;1426;1426;1426;1426;1426;1426;1426;1426;1426;cluster_3;diner;accompagne;fromages affinés;fromage blanc et petits suisses;0.01165389556713799;72.6654762020389;92.09472632425584;19.429250122216946;0.26093258671542435;False;1.0;0
1427;1427;1427;1427;1427;1427;1427;1427;1427;1427;cluster_3;diner;accompagne;fromages affinés;crème fraîche;0.005530851087365322;72.6654762020389;77.44410720714643;4.7786310051075285;0.0641764628731312;False;1.0;0
1428;1428;1428;1428;1428;1428;1428;1428;1428;1428;cluster_3;diner;accompagne;yaourts et assimilés;fromage blanc et petits suisses;0.03439519561659042;91.67958328622757;92.09472632425584;0.4151430380282761;0.005575323087006391;False;1.0;0
1429;1429;1429;1429;1429;1429;1429;1429;1429;1429;cluster_3;diner;accompagne;crème fraîche;yaourts et assimilés;0.9858276643990932;77.44410720714643;91.67958328622757;14.235476079081135;0.1911808007552868;False;1.0;0
1430;1430;1430;1430;1430;1430;1430;1430;1430;1430;cluster_3;diner;accompagne;crème fraîche;fromage blanc et petits suisses;0.7044917257683215;77.44410720714643;92.09472632425584;14.650619117109413;0.1967561238422932;False;1.0;0
1431;1431;1431;1431;1431;1431;1431;1431;1431;1431;cluster_3;diner;accompagne;eau du robinet;eau de source;0.230272862135452;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
1432;1432;1432;1432;1432;1432;1432;1432;1432;1432;cluster_3;diner;accompagne;eau du robinet;eau minérale plate;0.10668120481299574;99.83238516227932;99.83238516227932;0.0;0.0;False;0.2;0
